+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |  SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7523/enter                   | 0.008  | 0.032  | 0.072  | 0.024  | 0.032  | 0.032  | 0.032  | 0.011  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ogawarika0/icon                    | 0.012  | 0.016  | 0.040  | 0.013  | 0.016  | 0.016  | 0.016  | 0.002  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7522/ngwords                 | 0.036  | 0.060  | 0.140  | 0.047  | 0.060  | 0.060  | 0.060  | 0.010  | 5.000     | 5.000      | 15.000       | 5.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/miki730/icon                       | 0.008  | 0.036  | 0.056  | 0.019  | 0.036  | 0.036  | 0.036  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/momokohashimoto0/icon              | 0.028  | 0.064  | 0.136  | 0.045  | 0.064  | 0.064  | 0.064  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kazuya580/icon                     | 0.040  | 0.156  | 0.244  | 0.081  | 0.156  | 0.156  | 0.156  | 0.053  | 59579.000 | 59580.000  | 178739.000   | 59579.667 |
| 3     | 0   | 3   | 0   | 0   | 0   | DELETE | /api/livestream/7523/exit                    | 0.008  | 0.060  | 0.108  | 0.036  | 0.060  | 0.060  | 0.060  | 0.021  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7523/livecomment/1015/report | 0.132  | 0.156  | 0.440  | 0.147  | 0.156  | 0.156  | 0.156  | 0.010  | 2586.000  | 2620.000   | 7826.000     | 2608.667  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/takuma300/icon                     | 0.004  | 0.032  | 0.048  | 0.016  | 0.032  | 0.032  | 0.032  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7527/report                  | 0.020  | 0.272  | 0.436  | 0.145  | 0.272  | 0.272  | 0.272  | 0.103  | 3.000     | 5384.000   | 10765.000    | 3588.333  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoichimurakami0/icon               | 0.020  | 0.196  | 0.400  | 0.133  | 0.196  | 0.196  | 0.196  | 0.080  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/naoki220/icon                      | 0.020  | 0.100  | 0.148  | 0.049  | 0.100  | 0.100  | 0.100  | 0.036  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/naokokondo0/icon                   | 0.048  | 0.392  | 0.544  | 0.181  | 0.392  | 0.392  | 0.392  | 0.151  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/sayurihashimoto0/icon              | 0.008  | 0.052  | 0.076  | 0.025  | 0.052  | 0.052  | 0.052  | 0.019  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yuitakahashi0/icon                 | 0.064  | 0.252  | 0.424  | 0.141  | 0.252  | 0.252  | 0.252  | 0.080  | 65783.000 | 65784.000  | 197351.000   | 65783.667 |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/satoyumiko0/icon                   | 0.004  | 0.152  | 0.168  | 0.056  | 0.152  | 0.152  | 0.152  | 0.068  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7537/report                  | 0.016  | 0.216  | 0.344  | 0.115  | 0.216  | 0.216  | 0.216  | 0.082  | 3.000     | 2715.000   | 5433.000     | 1811.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7528/livecomment/1042/report | 0.108  | 0.296  | 0.560  | 0.187  | 0.296  | 0.296  | 0.296  | 0.080  | 2641.000  | 2642.000   | 7925.000     | 2641.667  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/sakamotoshohei0/icon               | 0.036  | 0.056  | 0.140  | 0.047  | 0.056  | 0.056  | 0.056  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/minoruhashimoto0/icon              | 0.004  | 0.052  | 0.060  | 0.020  | 0.052  | 0.052  | 0.052  | 0.023  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ryosukemurakami0/icon              | 0.020  | 0.380  | 0.424  | 0.141  | 0.380  | 0.380  | 0.380  | 0.169  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/taro340/icon                       | 0.004  | 0.016  | 0.036  | 0.012  | 0.016  | 0.016  | 0.016  | 0.006  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7525/report                  | 0.132  | 0.212  | 0.552  | 0.184  | 0.212  | 0.212  | 0.212  | 0.037  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7528/livecomment/1043/report | 0.148  | 0.328  | 0.776  | 0.259  | 0.328  | 0.328  | 0.328  | 0.079  | 2623.000  | 2654.000   | 7907.000     | 2635.667  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/uhasegawa1/icon                    | 0.016  | 0.068  | 0.120  | 0.040  | 0.068  | 0.068  | 0.068  | 0.021  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yosuke950/icon                     | 0.012  | 0.016  | 0.028  | 0.009  | 0.016  | 0.016  | 0.016  | 0.007  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7534/report                  | 0.024  | 0.088  | 0.140  | 0.047  | 0.088  | 0.088  | 0.088  | 0.029  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/tanakashohei1/icon                 | 0.048  | 0.300  | 0.396  | 0.132  | 0.300  | 0.300  | 0.300  | 0.119  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kondoyoko0/icon                    | 0.016  | 0.084  | 0.116  | 0.039  | 0.084  | 0.084  | 0.084  | 0.032  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7527/moderate                | 3.328  | 9.828  | 18.948 | 6.316  | 9.828  | 9.828  | 9.828  | 2.679  | 23.000    | 23.000     | 69.000       | 23.000    |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/bsuzuki0/icon                      | 0.008  | 0.076  | 0.112  | 0.037  | 0.076  | 0.076  | 0.076  | 0.029  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/saitoyosuke0/icon                  | 0.020  | 0.040  | 0.096  | 0.032  | 0.040  | 0.040  | 0.040  | 0.009  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/fujiwararei0/icon                  | 0.012  | 0.508  | 0.636  | 0.212  | 0.508  | 0.508  | 0.508  | 0.214  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7526/report                  | 0.016  | 0.112  | 0.160  | 0.053  | 0.112  | 0.112  | 0.112  | 0.042  | 3.000     | 3.000      | 9.000        | 3.000     |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/naoki460/icon                      | 0.008  | 0.040  | 0.096  | 0.024  | 0.040  | 0.040  | 0.040  | 0.011  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7530/livecomment             | 0.124  | 0.372  | 0.940  | 0.235  | 0.372  | 0.372  | 0.372  | 0.100  | 1886.000  | 1982.000   | 7745.000     | 1936.250  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/satomigoto0/icon                   | 0.012  | 0.056  | 0.132  | 0.033  | 0.056  | 0.056  | 0.056  | 0.017  | 58738.000 | 58739.000  | 234955.000   | 58738.750 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/test001/icon                       | 0.000  | 0.004  | 0.008  | 0.002  | 0.004  | 0.004  | 0.004  | 0.002  | 6969.000  | 88908.000  | 273663.000   | 68415.750 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/livestream/7557/reaction                | 0.036  | 0.248  | 0.396  | 0.099  | 0.248  | 0.248  | 0.248  | 0.087  | 3.000     | 3990.000   | 5984.000     | 1496.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/chiyoyamamoto0/icon                | 0.012  | 0.180  | 0.224  | 0.056  | 0.180  | 0.180  | 0.180  | 0.072  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/mituru130/icon                     | 0.004  | 0.020  | 0.032  | 0.008  | 0.020  | 0.020  | 0.020  | 0.007  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/livestream/7557/livecomment             | 0.016  | 0.376  | 0.636  | 0.159  | 0.376  | 0.376  | 0.376  | 0.152  | 3.000     | 4273.000   | 6442.000     | 1610.500  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/suzukiosamu0/icon                  | 0.004  | 0.012  | 0.032  | 0.008  | 0.012  | 0.012  | 0.012  | 0.003  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/rei140/icon                        | 0.028  | 0.204  | 0.344  | 0.086  | 0.204  | 0.204  | 0.204  | 0.069  | 65786.000 | 65787.000  | 263147.000   | 65786.750 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/yutawatanabe0/icon                 | 0.004  | 0.064  | 0.092  | 0.023  | 0.064  | 0.064  | 0.064  | 0.025  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/csasaki0/icon                      | 0.012  | 0.180  | 0.324  | 0.081  | 0.180  | 0.180  | 0.180  | 0.063  | 59221.000 | 59222.000  | 236887.000   | 59221.750 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/vwatanabe1/icon                    | 0.024  | 0.076  | 0.180  | 0.045  | 0.076  | 0.076  | 0.076  | 0.019  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/osuzuki0/icon                      | 0.004  | 0.120  | 0.188  | 0.047  | 0.120  | 0.120  | 0.120  | 0.045  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/rokada0/icon                       | 0.004  | 0.224  | 0.320  | 0.080  | 0.224  | 0.224  | 0.224  | 0.086  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/yukitanaka0/icon                   | 0.012  | 0.104  | 0.188  | 0.047  | 0.104  | 0.104  | 0.104  | 0.036  | 49110.000 | 76412.000  | 251044.000   | 62761.000 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/tanakahideki0/icon                 | 0.008  | 0.112  | 0.192  | 0.048  | 0.112  | 0.112  | 0.112  | 0.041  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/minoruyoshida0/icon                | 0.016  | 0.112  | 0.248  | 0.062  | 0.112  | 0.112  | 0.112  | 0.044  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7522/livecomment/1013/report | 0.108  | 0.444  | 1.024  | 0.256  | 0.444  | 0.444  | 0.444  | 0.138  | 2551.000  | 2576.000   | 10269.000    | 2567.250  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/takuma040/icon                     | 0.008  | 0.492  | 0.724  | 0.181  | 0.492  | 0.492  | 0.492  | 0.186  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7539/reaction                | 0.100  | 0.128  | 0.464  | 0.116  | 0.128  | 0.128  | 0.128  | 0.011  | 1868.000  | 1883.000   | 7505.000     | 1876.250  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/nanamimurakami0/icon               | 0.004  | 0.060  | 0.096  | 0.024  | 0.060  | 0.060  | 0.060  | 0.022  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/uhayashi0/icon                     | 0.016  | 0.228  | 0.452  | 0.113  | 0.228  | 0.228  | 0.228  | 0.079  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/mai600/icon                        | 0.012  | 0.044  | 0.072  | 0.018  | 0.044  | 0.044  | 0.044  | 0.016  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/suzukitsubasa0/icon                | 0.004  | 0.068  | 0.112  | 0.028  | 0.068  | 0.068  | 0.068  | 0.024  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/yoshidakyosuke0/icon               | 0.004  | 0.048  | 0.072  | 0.018  | 0.048  | 0.048  | 0.048  | 0.018  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/nanami710/icon                     | 0.012  | 0.088  | 0.196  | 0.039  | 0.088  | 0.088  | 0.088  | 0.029  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/taichi000/icon                     | 0.008  | 0.112  | 0.264  | 0.053  | 0.112  | 0.112  | 0.112  | 0.044  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/livestream/7539/reaction                | 0.132  | 0.288  | 1.020  | 0.204  | 0.288  | 0.288  | 0.288  | 0.059  | 3.000     | 5989.000   | 11994.000    | 2398.800  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/livestream/7522/report                  | 0.092  | 0.092  | 0.152  | 0.030  | 0.092  | 0.092  | 0.092  | 0.032  | 3.000     | 2703.000   | 2715.000     | 543.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/ncY8XQtVXI3/icon                   | 0.004  | 0.044  | 0.092  | 0.018  | 0.044  | 0.044  | 0.044  | 0.016  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/jyh7OQabQd2/icon                   | 0.008  | 0.036  | 0.092  | 0.018  | 0.036  | 0.036  | 0.036  | 0.013  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/zishikawa0/icon                    | 0.008  | 0.024  | 0.096  | 0.019  | 0.024  | 0.024  | 0.024  | 0.006  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/iyamamoto1/icon                    | 0.020  | 0.076  | 0.176  | 0.035  | 0.076  | 0.076  | 0.076  | 0.021  | 60272.000 | 60273.000  | 301364.000   | 60272.800 |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/Sva6c2WxBM1/icon                   | 0.004  | 0.040  | 0.088  | 0.018  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7552/reaction                | 0.084  | 0.164  | 0.580  | 0.116  | 0.164  | 0.164  | 0.164  | 0.027  | 1857.000  | 1868.000   | 9305.000     | 1861.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/nL9Jm2Ix8c0/icon                   | 0.004  | 0.100  | 0.160  | 0.032  | 0.100  | 0.100  | 0.100  | 0.037  | 6969.000  | 6969.000   | 34845.000    | 6969.000  |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7544/livecomment             | 0.116  | 0.476  | 1.108  | 0.222  | 0.476  | 0.476  | 0.476  | 0.136  | 1906.000  | 1973.000   | 9702.000     | 1940.400  |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7544/reaction                | 0.072  | 0.296  | 0.856  | 0.171  | 0.296  | 0.296  | 0.296  | 0.086  | 1868.000  | 1876.000   | 9364.000     | 1872.800  |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7539/livecomment             | 0.168  | 0.252  | 0.984  | 0.197  | 0.252  | 0.252  | 0.252  | 0.029  | 1898.000  | 1977.000   | 9657.000     | 1931.400  |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7552/livecomment             | 0.124  | 0.376  | 1.252  | 0.250  | 0.376  | 0.376  | 0.376  | 0.091  | 1903.000  | 1990.000   | 9801.000     | 1960.200  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/shoheisato0/icon                   | 0.048  | 0.220  | 0.476  | 0.095  | 0.220  | 0.220  | 0.220  | 0.065  | 71654.000 | 71662.000  | 358288.000   | 71657.600 |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/livestream/7539/livecomment             | 0.068  | 0.460  | 1.672  | 0.334  | 0.460  | 0.460  | 0.460  | 0.143  | 2020.000  | 8223.000   | 22478.000    | 4495.600  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7552/livecomment             | 0.036  | 0.508  | 1.280  | 0.213  | 0.508  | 0.508  | 0.508  | 0.150  | 3.000     | 8317.000   | 20934.000    | 3489.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7535/livecomment             | 0.152  | 0.304  | 1.308  | 0.218  | 0.304  | 0.304  | 0.304  | 0.054  | 1890.000  | 2016.000   | 11584.000    | 1930.667  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7552/reaction                | 0.088  | 0.364  | 1.276  | 0.213  | 0.364  | 0.364  | 0.364  | 0.105  | 3.000     | 7927.000   | 19831.000    | 3305.167  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/suzukimiki1/icon                   | 0.032  | 0.132  | 0.456  | 0.076  | 0.132  | 0.132  | 0.132  | 0.042  | 64615.000 | 64623.000  | 387701.000   | 64616.833 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/vyamazaki0/icon                    | 0.004  | 0.052  | 0.144  | 0.024  | 0.052  | 0.052  | 0.052  | 0.016  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7538/reaction                | 0.076  | 0.204  | 0.776  | 0.129  | 0.204  | 0.204  | 0.204  | 0.043  | 1856.000  | 1868.000   | 11173.000    | 1862.167  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7549/reaction                | 0.068  | 0.164  | 0.680  | 0.113  | 0.164  | 0.164  | 0.164  | 0.033  | 1836.000  | 1847.000   | 11054.000    | 1842.333  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7544/livecomment             | 0.024  | 0.432  | 1.488  | 0.248  | 0.432  | 0.432  | 0.432  | 0.128  | 3.000     | 8221.000   | 20501.000    | 3416.833  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7544/reaction                | 0.044  | 0.412  | 1.252  | 0.209  | 0.412  | 0.412  | 0.412  | 0.155  | 3.000     | 7974.000   | 19948.000    | 3324.667  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7553/reaction                | 0.092  | 0.236  | 0.864  | 0.144  | 0.236  | 0.236  | 0.236  | 0.051  | 1850.000  | 1864.000   | 11141.000    | 1856.833  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7535/reaction                | 0.068  | 0.384  | 1.148  | 0.191  | 0.384  | 0.384  | 0.384  | 0.125  | 1845.000  | 1855.000   | 11091.000    | 1848.500  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/vyamamoto2/icon                    | 0.024  | 0.084  | 0.284  | 0.047  | 0.084  | 0.084  | 0.084  | 0.022  | 84609.000 | 84617.000  | 507672.000   | 84612.000 |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7549/livecomment             | 0.144  | 0.220  | 1.108  | 0.185  | 0.220  | 0.220  | 0.220  | 0.024  | 1882.000  | 2002.000   | 11566.000    | 1927.667  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7549/reaction                | 0.060  | 0.504  | 1.880  | 0.269  | 0.504  | 0.504  | 0.504  | 0.146  | 3.000     | 9826.000   | 29482.000    | 4211.714  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7553/livecomment             | 0.168  | 0.264  | 1.552  | 0.222  | 0.264  | 0.264  | 0.264  | 0.035  | 1900.000  | 1948.000   | 13489.000    | 1927.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7535/reaction                | 0.008  | 0.476  | 1.712  | 0.245  | 0.476  | 0.476  | 0.476  | 0.147  | 3.000     | 9847.000   | 29586.000    | 4226.571  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7541/reaction                | 0.072  | 0.652  | 1.532  | 0.219  | 0.652  | 0.652  | 0.652  | 0.185  | 1850.000  | 1869.000   | 13022.000    | 1860.286  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7535/livecomment             | 0.076  | 0.376  | 1.308  | 0.187  | 0.376  | 0.376  | 0.376  | 0.108  | 3.000     | 10281.000  | 30898.000    | 4414.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7549/livecomment             | 0.020  | 0.440  | 1.468  | 0.210  | 0.440  | 0.440  | 0.440  | 0.152  | 3.000     | 10286.000  | 30895.000    | 4413.571  |
| 8     | 0   | 7   | 0   | 1   | 0   | GET    | /api/livestream/7553/reaction                | 0.028  | 0.440  | 1.720  | 0.215  | 0.440  | 0.440  | 0.440  | 0.144  | 0.000     | 9896.000   | 29706.000    | 3713.250  |
| 8     | 0   | 7   | 0   | 1   | 0   | POST   | /api/livestream/7506/livecomment             | 0.008  | 0.016  | 0.100  | 0.013  | 0.016  | 0.016  | 0.016  | 0.002  | 87.000    | 1779.000   | 12226.000    | 1528.250  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7538/livecomment             | 0.124  | 0.788  | 3.040  | 0.380  | 0.788  | 0.788  | 0.788  | 0.229  | 2019.000  | 14279.000  | 59157.000    | 7394.625  |
| 8     | 0   | 7   | 0   | 1   | 0   | GET    | /api/livestream/7538/reaction                | 0.064  | 0.796  | 2.680  | 0.335  | 0.796  | 0.796  | 0.796  | 0.227  | 0.000     | 9916.000   | 29740.000    | 3717.500  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7538/livecomment             | 0.152  | 0.516  | 1.988  | 0.248  | 0.516  | 0.516  | 0.516  | 0.125  | 1889.000  | 1959.000   | 15340.000    | 1917.500  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7553/livecomment             | 0.060  | 0.424  | 2.204  | 0.275  | 0.424  | 0.424  | 0.424  | 0.133  | 3.000     | 12283.000  | 43061.000    | 5382.625  |
| 8     | 0   | 7   | 0   | 1   | 0   | POST   | /api/livestream/7541/livecomment             | 0.172  | 0.560  | 2.456  | 0.307  | 0.560  | 0.560  | 0.560  | 0.121  | 0.000     | 1980.000   | 13494.000    | 1686.750  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7541/reaction                | 0.036  | 0.580  | 2.112  | 0.264  | 0.580  | 0.580  | 0.580  | 0.152  | 3.000     | 11882.000  | 41584.000    | 5198.000  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7528/reaction                | 0.048  | 0.224  | 0.892  | 0.099  | 0.224  | 0.224  | 0.224  | 0.050  | 1905.000  | 1923.000   | 17208.000    | 1912.000  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7534/livecomment             | 0.116  | 0.364  | 1.680  | 0.187  | 0.364  | 0.364  | 0.364  | 0.082  | 1880.000  | 1984.000   | 17218.000    | 1913.111  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/shayashi0/icon                     | 0.012  | 0.096  | 0.444  | 0.049  | 0.096  | 0.096  | 0.096  | 0.027  | 64251.000 | 64252.000  | 578267.000   | 64251.889 |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/livestream/7541/livecomment             | 0.028  | 0.612  | 2.608  | 0.290  | 0.612  | 0.612  | 0.612  | 0.202  | 3.000     | 14343.000  | 57378.000    | 6375.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7527/reaction                | 0.052  | 0.224  | 0.932  | 0.104  | 0.224  | 0.224  | 0.224  | 0.066  | 1832.000  | 1849.000   | 16566.000    | 1840.667  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7543/livecomment             | 0.132  | 0.468  | 2.436  | 0.271  | 0.468  | 0.468  | 0.468  | 0.093  | 1840.000  | 1936.000   | 16996.000    | 1888.444  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7543/reaction                | 0.064  | 0.208  | 0.980  | 0.109  | 0.208  | 0.208  | 0.208  | 0.046  | 1805.000  | 1835.000   | 16352.000    | 1816.889  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7548/reaction                | 0.072  | 0.252  | 1.104  | 0.123  | 0.252  | 0.252  | 0.252  | 0.048  | 1861.000  | 1878.000   | 16815.000    | 1868.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7548/livecomment             | 0.104  | 0.332  | 1.780  | 0.198  | 0.332  | 0.332  | 0.332  | 0.073  | 1889.000  | 1973.000   | 17263.000    | 1918.111  |
